,State,LGA,lat,lon
4601,Taraba,Jalingo,8.982365,11.328658
4602,Gombe,Kaltungo,9.819756,11.318467
4603,Yobe,Damaturu,11.756508,11.975131
4604,Gombe,Kaltungo,9.816522,11.310119
4605,Bauchi,Ningi,11.074078,9.570606
4606,Bauchi,Ningi,11.074859,9.571741
4607,Bauchi,Ningi,11.074892,9.569593
4608,Bauchi,Ningi,11.076434,9.571069
4609,Bauchi,Ningi,11.077021,9.570172
4610,Bauchi,Ningi,11.078249,9.570921
4611,Bauchi,Ningi,11.07666,9.569824
4612,Borno,Maiduguri,11.84928,13.133107
4613,Borno,Maiduguri,11.849367,13.132896
4614,Borno,Maiduguri,11.84958,13.13291
4615,Borno,Maiduguri,11.849373,13.132809
4616,Adamawa,Yola North,9.262133,12.440693
4617,Adamawa,Yola North,9.26033,12.442164
4618,Adamawa,Yola North,9.262596,12.438106
4619,Adamawa,Yola North,9.264927,12.439181
4620,Adamawa,Yola North,9.262955,12.439954
4621,Adamawa,Yola North,9.263885,12.44329
4622,Adamawa,Yola North,9.261278,12.44473
4623,Borno,Maiduguri,11.849374,13.133023
4624,Sokoto,Tambuwal,12.462296,4.78443
4625,Kastina,Batagarawa,12.909098,7.601764
4626,Jigawa,Dutse,11.690411,9.405374
4627,Kastina,Batagarawa,12.904903,7.606741
4628,Jigawa,Dutse,11.689917,9.406873
4629,Jigawa,Birnin Kudu,11.450613,9.475503
4630,Jigawa,Dutse,11.689099,9.407839
4631,Kano,Fagge,12.020042,8.54202
4632,Kastina,Batagarawa,12.909654,7.598107
4633,Sokoto,Tambuwal,12.445866,4.719222
4634,Sokoto,Tambuwal,12.411998,4.654204
4635,Sokoto,Tambuwal,12.411648,4.653291
4636,Kano,Kumbotso,11.932638,8.633366
4637,Jigawa,Dutse,11.688102,9.410982
4638,Kano,Wudil,11.806133,8.842865
4639,Jigawa,Birnin Kudu,11.450281,9.478462
4640,Jigawa,Dutse,11.687422,9.405282
4641,Kastina,Batagarawa,12.935733,7.643792
4642,Kano,Kumbotso,11.934869,8.634156
4643,Kano,Fagge,12.016074,8.539642
4644,Kano,Gwale,12.002191,8.513351
4645,Kano,Wudil,11.797564,8.839856
4646,Kebbi,Arewa,12.55326,3.817857
4647,Sokoto,Sokoto South,13.047433,5.258245
4648,Jigawa,Dutse,11.719256,9.3667
4649,Jigawa,Birnin Kudu,11.448164,9.480877
4650,Sokoto,Tambuwal,12.40881,4.646813
4651,Sokoto,Tambuwal,12.408793,4.646813
4652,Sokoto,Tambuwal,12.399632,4.648405
4653,Kebbi,Arewa,12.553475,3.819227
4654,Kebbi,Bunza,12.09372,4.014429
4655,Kastina,Batagarawa,12.939275,7.644809
4656,Kano,Kumbotso,11.936078,8.632775
4657,Kebbi,Arewa,12.553634,3.820199
4658,Kano,Gwale,11.988088,8.513336
4659,Sokoto,Sokoto South,13.047215,5.258385
4660,Kebbi,Bunza,12.093029,4.015167
4661,Kastina,Batagarawa,12.904166,7.60797
4662,Jigawa,Dutse,11.72469,9.362242
4663,Kastina,Kusada,12.463236,7.977181
4664,Kano,Wudil,11.798331,8.839738
4665,Kano,Kumbotso,11.935435,8.630548
4666,Kaduna,Chikun,10.447404,7.419716
4667,Kebbi,Arewa,12.553575,3.82462
4668,Jigawa,Kafin Hausa,12.243537,9.907922
4669,Kebbi,Bunza,12.093559,4.015952
4670,Kastina,Kusada,12.463,7.978188
4671,Kano,Fagge,12.008076,8.53038
4672,Kano,Tarauni,11.949256,8.545253
4673,Kastina,Batagarawa,12.943314,7.641079
4674,Sokoto,Sokoto South,13.047535,5.257867
4675,Kebbi,Bunza,12.092469,4.016714
4676,Kastina,Kusada,12.463057,7.978216
4677,Jigawa,Birnin Kudu,11.4111,9.486759
4678,Kano,Sumaila,11.528765,8.956597
4679,Kastina,Dutsi,12.962911,8.103651
4680,Kastina,Dutsi,12.962911,8.103651
4681,Kastina,Dutsi,12.962911,8.103651
4682,Kano,Fagge,12.00864,8.529462
4683,Kebbi,Bunza,12.092285,4.016662
4684,Kano,Gwale,11.985314,8.51319
4685,Kebbi,Arewa,12.5536,3.824173
4686,Jigawa,Kafin Hausa,12.242511,9.908389
4687,Kastina,Dutsi,12.957265,8.156142
4688,Kano,Kumbotso,11.963562,8.600505
4689,Kano,Tarauni,11.937835,8.539834
4690,Jigawa,Birnin Kudu,11.410352,9.48757
4691,Sokoto,Sokoto South,13.055896,5.256769
4692,Kano,Dala,12.019935,8.503777
4693,Kastina,Batagarawa,12.954149,7.634829
4694,Kebbi,Arewa,12.55234,3.825583
4695,Kebbi,Bunza,12.090614,4.015366
4696,Kastina,Dutsi,12.957163,8.155513
4697,Kano,Fagge,12.010051,8.528387
4698,Jigawa,Birnin Kudu,11.410776,9.488235
4699,Kano,Wudil,11.737879,8.790829
4700,Sokoto,Sokoto South,13.056262,5.256309
4701,Kebbi,Bunza,12.090871,4.013155
4702,Kebbi,Arewa,12.552637,3.825964
4703,Jigawa,Birnin Kudu,11.4107,9.488828
4704,Kano,Tarauni,11.931937,8.534393
4705,Kano,Dala,12.018174,8.504578
4706,Sokoto,Goronyo,13.44656,5.677293
4707,Sokoto,Goronyo,13.446262,5.677651
4708,Sokoto,Goronyo,13.445179,5.676847
4709,Sokoto,Goronyo,13.446438,5.676642
4710,Sokoto,Goronyo,13.446276,5.675621
4711,Sokoto,Goronyo,13.446074,5.674832
4712,Sokoto,Goronyo,13.447134,5.675342
4713,Sokoto,Goronyo,13.44514,5.677852
4714,Sokoto,Goronyo,13.445433,5.677759
4715,Kano,Fagge,12.009947,8.5311
4716,Kastina,Dutsi,12.9566,8.155139
4717,Sokoto,Sokoto South,13.057325,5.253785
4718,Jigawa,Birnin Kudu,11.411129,9.488986
4719,Kano,Dala,12.019166,8.506766
4720,Kano,Wudil,11.738153,8.789611
4721,Kastina,Dutsi,12.956916,8.154176
4722,Kano,Kumbotso,11.964776,8.600696
4723,Kano,Kumbotso,11.964372,8.598839
4724,Sokoto,Gada,13.682547,5.576186
4725,Sokoto,Gada,13.680196,5.574065
4726,Sokoto,Gada,13.686943,5.579685
4727,Sokoto,Gada,13.688258,5.581014
4728,Sokoto,Gada,13.691215,5.584546
4729,Sokoto,Gada,13.693619,5.589168
4730,Sokoto,Gada,13.695806,5.59309
4731,Sokoto,Gada,13.697971,5.597479
4732,Sokoto,Gada,13.722926,5.63823
4733,Sokoto,Gada,13.703586,5.604919
4734,Sokoto,Gada,13.704792,5.606058
4735,Sokoto,Gada,13.741325,5.650889
4736,Sokoto,Gada,13.706512,5.610443
4737,Sokoto,Gada,13.718915,5.631027
4738,Kastina,Dutsi,12.95621,8.154394
4739,Jigawa,Kafin Hausa,12.244117,9.911413
4740,Kano,Tarauni,11.933773,8.538376
4741,Kano,Dala,12.018825,8.509568
4742,Kebbi,Dandi,11.851927,3.683953
4743,Kano,Dala,12.014633,8.510605
4744,Kebbi,Koko,11.438476,4.506679
4745,Jigawa,Kafin Hausa,12.246702,9.908085
4746,Kebbi,Koko,11.439817,4.505006
4747,Kano,Wudil,11.736903,8.789237
4748,Jigawa,Kafin Hausa,12.247247,9.908179
4749,Kebbi,Dandi,11.852084,3.683111
4750,Kebbi,Jega,12.232191,4.38045
4751,Kebbi,Jega,12.230151,4.379942
4752,Kebbi,Jega,12.230175,4.380473
4753,Jigawa,Dutse,11.711262,9.357277
4754,Kastina,Batagarawa,12.938084,7.62447
4755,Kebbi,Dandi,11.853821,3.677157
4756,Kastina,Dutsi,12.960758,8.103992
4757,Kastina,Dutsi,12.96207,8.104907
4758,Kastina,Dutsi,12.96334,8.103469
4759,Kastina,Dutsi,12.957123,8.149671
4760,Kastina,Dutsi,12.957867,8.148542
4761,Kastina,Dutsi,12.959003,8.147863
4762,Kastina,Dutsi,12.958425,8.146532
4763,Kastina,Dutsi,12.955658,8.146449
4764,Jigawa,Kafin Hausa,12.246072,9.90892
4765,Kano,Wudil,11.737123,8.787687
4766,Kebbi,Koko,11.436851,4.507377
4767,Kebbi,Koko,11.435842,4.510461
4768,Kano,Ungogo,12.038354,8.585001
4769,Kebbi,Dandi,11.854856,3.671333
4770,Zamfara,Gusau,12.168375,6.667864
4771,Kaduna,Chikun,10.447848,7.459195
4772,Kebbi,Koko,11.440318,4.511186
4773,Zamfara,Gusau,12.167958,6.668686
4774,Kaduna,Chikun,10.448838,7.462985
4775,Zamfara,Gusau,12.18199,6.671826
4776,Kastina,Batagarawa,12.937245,7.64333
4777,Kaduna,Chikun,10.474694,7.443324
4778,Kebbi,Dandi,11.854485,3.659814
4779,Kebbi,Jega,12.254224,4.414001
4780,Kebbi,Jega,12.254224,4.414574
4781,Kebbi,Jega,12.253692,4.414141
4782,Kaduna,Chikun,10.448536,7.460956
4783,Kebbi,Jega,12.254226,4.413457
4784,Kebbi,Jega,12.253911,4.414943
4785,Kebbi,Koko,11.442132,4.512314
4786,Jigawa,Auyo,12.335127,9.937153
4787,Kebbi,Koko,11.436837,4.514448
4788,Kebbi,Dandi,11.854704,3.658577
4789,Zamfara,Gusau,12.209174,6.625696
4790,Kano,Gwale,11.989094,8.512189
4791,Jigawa,Auyo,12.335126,9.93676
4792,Kastina,Batagarawa,12.904787,7.608856
4793,Kastina,Batagarawa,12.938155,7.642052
4794,Kastina,Batagarawa,12.936722,7.643072
4795,Kastina,Batagarawa,12.936346,7.644673
4796,Kastina,Batagarawa,12.936415,7.645783
4797,Kastina,Batagarawa,12.940791,7.640622
4798,Zamfara,Gusau,12.209813,6.625716
4799,Kaduna,Chikun,10.427374,7.408693
4800,Kaduna,Chikun,10.476399,7.442487
4801,Zamfara,Gusau,12.207915,6.622185
4802,Kebbi,Koko,11.428624,4.515757
4803,Kebbi,Fakai,11.55285,4.978749
4804,Kebbi,Fakai,11.551976,4.981246
4805,Kebbi,Fakai,11.553275,4.983816
4806,Jigawa,Auyo,12.334865,9.937227
4807,Kaduna,Chikun,10.426642,7.408518
4808,Jigawa,Auyo,12.335175,9.937277
4809,Kastina,Kusada,12.46273,7.977447
4810,Kastina,Kusada,12.462332,7.97734
4811,Kastina,Kusada,12.463033,7.978142
4812,Kastina,Katsina,12.463019,7.978177
4813,Kastina,Kusada,12.463023,7.978277
4814,Zamfara,Gusau,12.204621,6.611075
4815,Jigawa,Auyo,12.334226,9.937794
4816,Zamfara,Gusau,12.200986,6.61386
4817,Jigawa,Auyo,12.334132,9.937891
4818,Kastina,Kusada,12.463039,7.978232
4819,Kastina,Kusada,12.463076,7.978174
4820,Kastina,Kusada,12.463123,7.978277
4821,Kastina,Kusada,12.463044,7.978294
4822,Kastina,Kusada,12.462828,7.977976
4823,Jigawa,Auyo,12.332956,9.937253
4824,Kebbi,Fakai,11.552765,4.98661
4825,Kebbi,Fakai,11.554062,4.988112
4826,Kebbi,Fakai,11.553779,4.986485
4827,Kebbi,Fakai,11.552242,4.984781
4828,Kebbi,Fakai,11.551305,4.98534
4829,Kano,Bichi,12.230534,8.245771
4830,Kano,Bichi,12.230296,8.245312
4831,Kano,Bichi,12.230177,8.244878
4832,Kano,Bichi,12.231721,8.243847
4833,Kano,Bichi,12.231593,8.243354
4834,Kano,Bichi,12.231558,8.242779
4835,Kebbi,Shanga,11.213423,4.575975
4836,Kebbi,Shanga,11.212314,4.578019
4837,Kebbi,Shanga,11.210879,4.579604
4838,Kebbi,Shanga,11.216185,4.5804
4839,Kebbi,Shanga,11.217422,4.57927
4840,Kebbi,Shanga,11.217352,4.581501
4841,Kebbi,Shanga,11.217031,4.583161
4842,Kastina,Danja,11.372577,7.562386
4843,Kastina,Danja,11.370417,7.562423
4844,Kastina,Danja,11.372724,7.559322
4845,Kastina,Danja,11.389157,7.553664
4846,Kastina,Danja,11.389613,7.553871
4847,Kastina,Danja,11.38991,7.552911
4848,Kastina,Danja,11.390568,7.553325
4849,Kaduna,Kaduna South,11.392116,7.553803
4850,Kastina,Dan Musa,12.260464,7.333693
4851,Kebbi,Argungu,12.7479,4.525602
4852,Kastina,Dan Musa,12.260826,7.333913
4853,Kastina,Dan Musa,12.261287,7.333721
4854,Kebbi,Argungu,12.748066,4.524576
4855,Kebbi,Bunza,12.138072,4.046735
4856,Kastina,Dan Musa,12.260687,7.334322
4857,Kastina,Dan Musa,12.260736,7.334942
4858,Kebbi,Dandi,11.855219,3.657306
4859,Kastina,Dan Musa,12.259532,7.33232
4860,Kastina,Dan Musa,12.260064,7.332852
4861,Kebbi,Dandi,11.855061,3.656781
4862,Jigawa,Auyo,12.332956,9.937253
4863,Kaduna,Kachia,9.882467,7.955161
4864,Sokoto,Wurno,13.285874,5.420491
4865,Jigawa,Auyo,12.332956,9.937253
4866,Sokoto,Wurno,13.283544,5.419935
4867,Kebbi,Shanga,11.219385,4.585185
4868,Kaduna,Kachia,9.883124,7.95521
4869,Kebbi,Aleiro,12.290038,4.458777
4870,Kebbi,Aleiro,12.290059,4.458138
4871,Kebbi,Aleiro,12.290048,4.458117
4872,Kebbi,Aleiro,12.286861,4.45407
4873,Kebbi,Aleiro,12.291278,4.45803
4874,Kebbi,Aleiro,12.292514,4.457527
4875,Kebbi,Aleiro,12.292719,4.456799
4876,Kebbi,Augie,12.888088,4.597872
4877,Sokoto,Wurno,13.283273,5.420364
4878,Kebbi,Augie,12.888599,4.597785
4879,Sokoto,Wurno,13.2825,5.420612
4880,Kano,Gabasawa,12.177724,8.911076
4881,Kano,Bebeji,11.673677,8.262552
4882,Kebbi,Augie,12.888133,4.59811
4883,Jigawa,Ringim,12.155705,9.151889
4884,Kebbi,Zuru,11.441043,5.234988
4885,Kebbi,Zuru,11.435554,5.236062
4886,Kebbi,Zuru,11.432864,5.236928
4887,Kebbi,Zuru,11.423868,5.254793
4888,Kebbi,Zuru,11.42421,5.257956
4889,Kebbi,Zuru,11.426043,5.243146
4890,Kebbi,Zuru,11.427311,5.257741
4891,Kano,Ajingi,11.964043,9.032443
4892,Kano,Bebeji,11.670845,8.258341
4893,Jigawa,Kafin Hausa,12.246995,9.913774
4894,Kano,Albasu,11.672494,9.141088
4895,Kaduna,Kachia,9.88354,7.954452
4896,Kaduna,Kachia,9.882501,7.95405
4897,Kano,Nasarawa,12.001906,8.511104
4898,Jigawa,Ringim,12.153571,9.162316
4899,Kaduna,Kachia,9.880614,7.95461
4900,Kebbi,Augie,12.888184,4.596193
4901,Kebbi,Augie,12.888085,4.596233
4902,Kebbi,Augie,12.888205,4.595629
4903,Kebbi,Augie,12.888158,4.595639
4904,Kebbi,Augie,12.888361,4.595275
4905,Kano,Ajingi,11.964767,9.034223
4906,Jigawa,Ringim,12.149121,9.160365
4907,Jigawa,Kafin Hausa,12.246695,9.91403
4908,Kebbi,Suru,11.647476,4.047951
4909,Kebbi,Suru,11.647178,4.049561
4910,Kebbi,Suru,11.646718,4.051334
4911,Kano,Albasu,11.673472,9.141127
4912,Kaduna,Kachia,9.876285,7.95363
4913,Kano,Kano Municipal,12.001892,8.511736
4914,Jigawa,Jahun,12.076733,9.623832
4915,Kebbi,Suru,11.646924,4.052874
4916,Kano,Gabasawa,12.177327,8.91068
4917,Kano,Ajingi,11.964967,9.035387
4918,Kaduna,Kachia,9.873608,7.953634
4919,Kano,Albasu,11.673575,9.142307
4920,Kebbi,Suru,11.646228,4.054209
4921,Kebbi,Suru,11.645858,4.055663
4922,Kebbi,Argungu,12.737795,4.524045
4923,Sokoto,Goronyo,13.442829,5.673043
4924,Sokoto,Goronyo,13.439933,5.673108
4925,Sokoto,Goronyo,13.438311,5.672409
4926,Sokoto,Goronyo,13.435426,5.671747
4927,Jigawa,Jahun,12.076288,9.623424
4928,Sokoto,Goronyo,13.432447,5.671115
4929,Kebbi,Argungu,12.737255,4.523426
4930,Jigawa,Ringim,12.012516,9.249104
4931,Kaduna,Kachia,9.8696,7.953984
4932,Kano,Kano Municipal,12.001392,8.510268
4933,Kebbi,Suru,11.645628,4.056383
4934,Kebbi,Argungu,12.736732,4.523847
4935,Kaduna,Kachia,9.850294,7.972345
4936,Kebbi,Suru,11.645368,4.056721
4937,Kastina,Baure,12.839402,8.740036
4938,Kano,Albasu,11.676138,9.141706
4939,Jigawa,Jahun,12.063853,9.61444
4940,Jigawa,Ringim,12.010676,9.251152
4941,Kano,Bebeji,11.667393,8.262412
4942,Jigawa,Jahun,12.063861,9.614406
4943,Kano,Gabasawa,12.177048,8.912294
4944,Jigawa,Hadejia,12.448284,10.03264
4945,Kastina,Baure,12.840633,8.744503
4946,Jigawa,Ringim,12.011977,9.252068
4947,Jigawa,Jahun,12.064233,9.614424
4948,Zamfara,Gummi,11.933611,5.143207
4949,Jigawa,Hadejia,12.454936,10.034584
4950,Kano,Albasu,11.676846,9.142666
4951,Jigawa,Ringim,12.013516,9.251514
4952,Kebbi,Argungu,12.735145,4.523735
4953,Kano,Bebeji,11.666504,8.262615
4954,Kastina,Kusada,12.46268,7.977982
4955,Kastina,Kusada,12.972401,7.61676
4956,Kastina,Kusada,12.972204,7.61695
4957,Jigawa,Jahun,12.063944,9.613745
4958,Kano,Ajingi,11.970734,9.035172
4959,Kano,Gabasawa,12.177161,8.91289
4960,Jigawa,Ringim,12.013951,9.253632
4961,Jigawa,Hadejia,12.45494,10.03458
4962,Jigawa,Jahun,12.050267,9.597107
4963,Kano,Kura,11.779186,8.424433
4964,Kano,Bebeji,11.664313,8.260551
4965,Kano,Albasu,11.677693,9.142408
4966,Kastina,Baure,12.840633,8.744503
4967,Kastina,Baure,12.840633,8.744503
4968,Kastina,Baure,12.839427,8.748633
4969,Kano,Ajingi,11.970226,9.038272
4970,Kebbi,Ingaski,10.410292,4.716174
4971,Kebbi,Ingaski,10.411214,4.716372
4972,Kebbi,Ingaski,10.411398,4.715146
4973,Kebbi,Ingaski,10.410947,4.717107
4974,Kebbi,Ingaski,10.410827,4.720128
4975,Kebbi,Ingaski,10.411041,4.722445
4976,Kebbi,Ingaski,10.411865,4.720546
4977,Kebbi,Ingaski,10.409935,4.720225
4978,Sokoto,Kware,13.216297,5.263184
4979,Kano,Kura,11.778841,8.424022
4980,Zamfara,Gummi,12.132624,5.121929
4981,Kaduna,Kaura,9.667793,8.510259
4982,Kastina,Baure,12.836796,8.742094
4983,Kaduna,Kaura,9.667006,8.510232
4984,Kaduna,Kaura,9.666694,8.510021
4985,Kano,Gabasawa,12.176975,8.911944
4986,Jigawa,Hadejia,12.455262,10.034678
4987,Sokoto,Kebbe,12.17406,4.759616
4988,Sokoto,Kebbe,12.174087,4.759621
4989,Sokoto,Kebbe,12.174102,4.759615
4990,Sokoto,Kebbe,12.174103,4.759618
4991,Sokoto,Kebbe,12.174126,4.759604
4992,Sokoto,Kebbe,12.174099,4.759725
4993,Sokoto,Kebbe,12.189239,4.748573
4994,Sokoto,Kware,13.218239,5.26416
4995,Kano,Dawakin Tofa,12.105198,8.331667
4996,Kano,Kura,11.779706,8.424082
4997,Kano,Bebeji,11.661252,8.263221
4998,Kano,Albasu,11.677279,9.141749
4999,Sokoto,Silame,13.036881,4.848175
5000,Sokoto,Silame,13.04885,4.848005
5001,Sokoto,Kware,13.218875,5.265001
5002,Kastina,Baure,12.836796,8.742094
5003,Kastina,Baure,12.8394,8.741267
5004,Kaduna,Kagarko,9.452987,8.049524
5005,Jigawa,Hadejia,12.454223,10.034712
5006,Kano,Gabasawa,12.176288,8.911243
5007,Kaduna,Kaduna South,10.495027,7.397416
5008,Kano,Dawakin Tofa,12.104318,8.329382
5009,Kaduna,Kagarko,9.52871,7.924027
5010,Sokoto,Kware,13.218247,5.266723
5011,Kaduna,Kaduna North,10.505683,7.424736
5012,Jigawa,Hadejia,12.453436,10.03603
5013,Sokoto,Kware,13.219415,5.264065
5014,Kano,Kura,11.773137,8.420351
5015,Kaduna,Kaduna North,10.505328,7.425029
5016,Kaduna,Kaura,9.666359,8.509435
5017,Kaduna,Kaura,9.666095,8.508663
5018,Kaduna,Kaura,9.665181,8.507729
5019,Kaduna,Kaura,9.664163,8.50538
5020,Kaduna,Kaura,9.663632,8.505066
5021,Kaduna,Kaura,9.663229,8.504566
5022,Kaduna,Kaura,9.663402,8.504536
5023,Kaduna,Kagarko,9.525792,7.925423
5024,Kastina,Funtua,11.512401,7.32181
5025,Kastina,Funtua,11.512987,7.322837
5026,Kastina,Funtua,11.514562,7.323777
5027,Kastina,Funtua,11.516891,7.322588
5028,Kastina,Funtua,11.518429,7.322765
5029,Kastina,Funtua,11.518709,7.321837
5030,Kastina,Funtua,11.519774,7.321
5031,Kastina,Funtua,11.520978,7.322225
5032,Kano,Dawakin Tofa,12.103268,8.330248
5033,Kaduna,Kagarko,9.52728,7.92351
5034,Kano,Dawakin Kudu,11.837026,8.591564
5035,Kano,Kura,11.823923,8.497343
5036,Kaduna,Kagarko,9.525973,7.925608
5037,Kaduna,Jema'a,9.589568,8.294455
5038,Kano,Dawakin Kudu,11.837264,8.594822
5039,Kaduna,Jema'a,9.588223,8.293868
5040,Kebbi,Argungu,12.734282,4.523388
5041,Kebbi,Gwandu,12.502318,4.638532
5042,Sokoto,Kware,13.22132,5.264515
5043,Kaduna,Kagarko,9.525075,7.926534
5044,Kano,Dawakin Tofa,12.101992,8.329614
5045,Kebbi,Gwandu,12.502162,4.638446
5046,Kano,Dawakin Kudu,11.841562,8.601633
5047,Kebbi,Gwandu,12.502303,4.638109
5048,Kaduna,Jema'a,9.588843,8.293672
5049,Kaduna,Kaduna South,10.505467,7.398767
5050,Kebbi,Gwandu,12.503764,4.641645
5051,Kaduna,Kagarko,9.524976,7.92667
5052,Kaduna,Jema'a,9.589787,8.293414
5053,Sokoto,Binji,13.222221,4.911728
5054,Kano,Dawakin Kudu,11.831002,8.59597
5055,Sokoto,Binji,13.222221,4.911728
5056,Sokoto,Binji,13.222221,4.911728
5057,Sokoto,Binji,13.222221,4.911728
5058,Sokoto,Binji,13.222221,4.911728
5059,Sokoto,Binji,13.222221,4.911728
5060,Sokoto,Binji,13.222991,4.911661
5061,Kaduna,Kagarko,9.526812,7.926662
5062,Kaduna,Kaduna South,10.505467,7.398767
5063,Jigawa,Hadejia,12.451582,10.039288
5064,Kaduna,Jema'a,9.589889,8.291742
5065,Kaduna,Kagarko,9.528184,7.926286
5066,Kaduna,Jema'a,9.591367,8.29231
5067,Kano,Dawakin Kudu,11.834941,8.597407
5068,Kebbi,Gwandu,12.504154,4.634903
5069,Kebbi,Gwandu,12.504386,4.632948
5070,Kaduna,Jema'a,9.591663,8.291396
5071,Kastina,Bakori,11.560282,7.433731
5072,Kastina,Bakori,11.560392,7.431862
5073,Kano,Dawakin Tofa,12.129683,8.361936
5074,Kaduna,Jema'a,9.59248,8.291166
5075,Kano,Dawakin Kudu,11.835112,8.600564
5076,Kastina,Baure,12.839148,8.743454
5077,Kastina,Baure,12.839676,8.74453
5078,Kastina,Baure,12.839703,8.746142
5079,Kastina,Baure,12.835851,8.742635
5080,Kastina,Baure,12.835851,8.742635
5081,Kastina,Baure,12.8363,8.744269
5082,Kastina,Baure,12.835162,8.744797
5083,Kastina,Baure,12.835574,8.746249
5084,Kaduna,Jema'a,9.593882,8.292323
5085,Kaduna,Kaduna South,10.505467,7.398767
5086,Kano,Dawakin Kudu,11.831697,8.601929
5087,Kano,Dawakin Tofa,12.129903,8.364384
5088,Kano,Sumaila,11.525603,8.959515
5089,Kastina,Bakori,11.559068,7.430149
5090,Kastina,Bakori,11.554756,7.42788
5091,Kastina,Bakori,11.555577,7.427534
5092,Kastina,Bakori,11.557114,7.42736
5093,Kastina,Bakori,11.556399,7.426515
5094,Kastina,Bakori,11.555262,7.426606
5095,Kano,Sumaila,11.525607,8.959515
5096,Kebbi,Maiyama,12.084083,4.37217
5097,Kebbi,Maiyama,12.08228,4.371207
5098,Kebbi,Maiyama,12.075316,4.371127
5099,Kebbi,Maiyama,12.075316,4.371127
5100,Kebbi,Maiyama,12.076106,4.371661
5101,Kebbi,Maiyama,12.084375,4.371772
5102,Kebbi,Maiyama,12.0853,4.371868
5103,Kano,Sumaila,11.526339,8.960882
5104,Kebbi,Yauri,10.82864,4.744486
5105,Kebbi,Yauri,10.829686,4.743444
5106,Kebbi,Yauri,10.831366,4.743657
5107,Kebbi,Yauri,10.831891,4.744664
5108,Kebbi,Yauri,10.834435,4.746917
5109,Kebbi,Yauri,10.835319,4.747612
5110,Kebbi,Yauri,10.83792,4.746963
5111,Kebbi,Yauri,10.838065,4.745726
5112,Kano,Sumaila,11.527861,8.961348
5113,Kastina,Funtua,11.531886,7.297024
5114,Kastina,Funtua,11.53219,7.298838
5115,Kastina,Funtua,11.533733,7.299211
5116,Kastina,Funtua,11.527734,7.299393
5117,Jigawa,Kiyawa,11.781645,9.481976
5118,Kastina,Funtua,11.530442,7.301141
5119,Kastina,Funtua,11.529327,7.303004
5120,Jigawa,Kiri Kasama,12.674202,10.247921
5121,Kastina,Kafur,11.6424,7.689716
5122,Kastina,Kafur,11.64232,7.689702
5123,Kastina,Kafur,11.642496,7.688917
5124,Kastina,Funtua,11.527386,7.302191
5125,Kastina,Funtua,11.52712,7.304998
5126,Zamfara,Bungudu,12.265368,6.554386
5127,Zamfara,Gummi,12.143069,5.115202
5128,Kebbi,Sakaba,11.247859,5.465494
5129,Kebbi,Sakaba,11.245106,5.474802
5130,Kebbi,Sakaba,11.246581,5.474499
5131,Kebbi,Sakaba,11.246321,5.472375
5132,Kebbi,Sakaba,11.247189,5.471152
5133,Kebbi,Sakaba,11.249122,5.467323
5134,Kebbi,Sakaba,11.249651,5.466795
5135,Kebbi,Sakaba,11.246321,5.472375
5136,Kebbi,Sakaba,11.25828,5.471539
5137,Kebbi,Danko wasagu,11.395432,5.480401
5138,Kebbi,Danko wasagu,11.395405,5.477454
5139,Kebbi,Danko wasagu,11.397482,5.476227
5140,Kebbi,Danko wasagu,11.399574,5.475697
5141,Kebbi,Danko wasagu,11.390032,5.486433
5142,Kebbi,Danko wasagu,11.389918,5.486309
5143,Kebbi,Danko wasagu,11.389842,5.486309
5144,Zamfara,Gummi,12.153766,5.008638
5145,Kastina,Kafur,11.64242,7.6888
5146,Kastina,Kafur,11.642301,7.68974
5147,Zamfara,Gummi,12.155955,5.009427
5148,Zamfara,Bungudu,12.264876,6.553485
5149,Zamfara,Gummi,12.162549,5.02511
5150,Zamfara,Bungudu,12.264569,6.553325
5151,Kano,Sumaila,11.529357,8.955012
5152,Kastina,Kafur,11.650241,7.689759
5153,Kastina,Kafur,11.650239,7.68987
5154,Zamfara,Bungudu,12.141081,6.818275
5155,Kano,Sumaila,11.528669,8.954438
5156,Zamfara,Bungudu,12.14049,6.818374
5157,Zamfara,Gusau,12.167866,5.026579
5158,Zamfara,Gummi,12.16641,5.028184
5159,Zamfara,Gummi,12.163395,5.028647
5160,Zamfara,Gummi,12.16157,5.027118
5161,Kastina,Kafur,11.650696,7.689781
5162,Jigawa,Kiyawa,11.807648,9.556222
5163,Jigawa,Kiyawa,11.807648,9.556222
5164,Jigawa,Kiyawa,11.807648,9.556222
5165,Jigawa,Kiyawa,11.807648,9.556222
5166,Jigawa,Kiyawa,11.807648,9.556222
5167,Jigawa,Kiyawa,11.781645,9.481976
5168,Jigawa,Kiyawa,11.781645,9.481976
5169,Jigawa,Gumel,12.62723,9.387017
5170,Kastina,Katsina,11.650266,7.690131
5171,Kastina,Kafur,11.649886,7.689976
5172,Jigawa,Gumel,12.62723,9.387017
5173,Kastina,Kafur,11.649886,7.689976
5174,Kastina,Kafur,11.649831,7.690242
5175,Jigawa,Gumel,12.62723,9.387017
5176,Jigawa,Gumel,12.629747,9.388308
5177,Jigawa,Gumel,12.629747,9.388308
5178,Jigawa,Gumel,12.629747,9.388308
5179,Kano,Tofa,12.052313,8.273066
5180,Jigawa,Gumel,12.628367,9.389694
5181,Jigawa,Gumel,12.628367,9.389694
